move,version_group,language,flavor_text
comet-punch,lets-go-pikachu-lets-go-eevee,zh-hant,"用怒濤般的拳頭
毆打對手進行攻擊。
連續攻擊２～５次。"
comet-punch,lets-go-pikachu-lets-go-eevee,fr,"Une tornade de coups de poing qui frappe de
deux à cinq fois d’affilée."
comet-punch,lets-go-pikachu-lets-go-eevee,de,"Trifft das Ziel zwei- bis fünfmal hintereinander mit
kräftigen Hieben."
comet-punch,lets-go-pikachu-lets-go-eevee,es,Pega de dos a cinco veces seguidas.
comet-punch,lets-go-pikachu-lets-go-eevee,it,"Colpisce il bersaglio con una scarica di pugni
da due a cinque volte di fila."
comet-punch,lets-go-pikachu-lets-go-eevee,en,"The target is hit with a flurry of punches that strike
two to five times in a row."
comet-punch,lets-go-pikachu-lets-go-eevee,ja,"どとうの　パンチで
相手を　なぐりつけて　攻撃する。
２ー５回の　間　連続で　だす。"
comet-punch,lets-go-pikachu-lets-go-eevee,zh-hans,"用拳头怒涛般的
殴打对手进行攻击。
连续攻击２～５次。"
comet-punch,lets-go-pikachu-lets-go-eevee,es-419,Pega de dos a cinco veces seguidas.
comet-punch,sword-shield,ja-hrkt,"このわざは　つかえません
おもいだすことが　できなくなりますが
わざを　わすれることを　おすすめします"
comet-punch,sword-shield,ko,"사용할 수 없는 기술입니다.
다시 배우게 할 수 없지만
기술을 잊게 하는 것을 권장합니다."
comet-punch,sword-shield,zh-hant,"無法使用此招式。
雖然忘記後將無法再想起來，
但還是建議忘記此招式。"
comet-punch,sword-shield,fr,"Cette capacité ne peut pas être utilisée.
Il est recommandé de l’oublier, même s’il sera
impossible de se la remémorer une fois oubliée."
comet-punch,sword-shield,de,"Diese Attacke kann nicht eingesetzt werden. Du solltest
dein Pokémon sie vergessen lassen. Beachte aber,
dass es sich danach nicht wieder an sie erinnern kann."
comet-punch,sword-shield,es,"Este movimiento no se puede usar, por lo que sería
mejor olvidarlo, aunque eso implique que no se pueda
recordar posteriormente."
comet-punch,sword-shield,it,"Questa mossa non può essere usata.
È consigliabile farla dimenticare al Pokémon. Tuttavia,
una volta dimenticata, non potrà più essere ricordata."
comet-punch,sword-shield,en,"This move can’t be used.
It’s recommended that this move is forgotten.
Once forgotten, this move can’t be remembered."
comet-punch,sword-shield,ja,"この技は　使えません
思い出すことが　できなくなりますが
技を　忘れることを　おすすめします"
comet-punch,sword-shield,zh-hans,"无法使用这个招式。
虽然忘记之后就再也想不起来了，
但还是建议忘记这个招式。"
comet-punch,sword-shield,es-419,"Este movimiento no se puede usar, por lo que sería
mejor olvidarlo, aunque eso implique que no se pueda
recordar posteriormente."
mega-punch,gold-silver,en,"A powerful punch
thrown very hard."
mega-punch,crystal,en,"A powerful punch
thrown very hard."
mega-punch,ruby-sapphire,en,"A strong punch thrown with
incredible power."
mega-punch,emerald,en,"A strong punch thrown with
incredible power."
mega-punch,firered-leafgreen,en,"The foe is slugged
by a punch thrown
with muscle-packed
power."
mega-punch,diamond-pearl,en,"The foe is slugged
by a punch thrown
with muscle-packed
power."
mega-punch,platinum,en,"The foe is slugged
by a punch thrown
with muscle-packed
power."
mega-punch,heartgold-soulsilver,en,"The foe is slugged
by a punch thrown
with muscle-packed
power."
mega-punch,black-white,fr,"L’ennemi reçoit un coup de poing
d’une puissance incroyable."
mega-punch,black-white,en,"The target is slugged by a punch thrown
with muscle-packed power."
mega-punch,black-2-white-2,en,"The target is slugged by a punch thrown
with muscle-packed power."
mega-punch,x-y,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,x-y,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,x-y,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,x-y,de,Ein unglaublich kräftiger Hieb.
mega-punch,x-y,es,Un puñetazo de gran potencia.
mega-punch,x-y,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,x-y,en,"The target is slugged by a punch thrown
with muscle-packed power."
mega-punch,x-y,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,x-y,es-419,Un puñetazo de gran potencia.
mega-punch,omega-ruby-alpha-sapphire,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,omega-ruby-alpha-sapphire,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,omega-ruby-alpha-sapphire,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,omega-ruby-alpha-sapphire,de,Ein unglaublich kräftiger Hieb.
mega-punch,omega-ruby-alpha-sapphire,es,Un puñetazo de gran potencia.
mega-punch,omega-ruby-alpha-sapphire,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,omega-ruby-alpha-sapphire,en,"The target is slugged by a punch thrown
with muscle-packed power."
mega-punch,omega-ruby-alpha-sapphire,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,omega-ruby-alpha-sapphire,es-419,Un puñetazo de gran potencia.
mega-punch,sun-moon,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,sun-moon,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,sun-moon,zh-hant,"用帶有強大力量的拳頭
攻擊對手。"
mega-punch,sun-moon,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,sun-moon,de,Ein unglaublich kräftiger Hieb.
mega-punch,sun-moon,es,Un puñetazo de gran potencia.
mega-punch,sun-moon,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,sun-moon,en,"The target is slugged by a punch thrown with
muscle-packed power."
mega-punch,sun-moon,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,sun-moon,zh-hans,用充满力量的拳头攻击对手。
mega-punch,sun-moon,es-419,Un puñetazo de gran potencia.
mega-punch,ultra-sun-ultra-moon,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,ultra-sun-ultra-moon,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,ultra-sun-ultra-moon,zh-hant,"用帶有強大力量的拳頭
攻擊對手。"
mega-punch,ultra-sun-ultra-moon,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,ultra-sun-ultra-moon,de,Ein unglaublich kräftiger Hieb.
mega-punch,ultra-sun-ultra-moon,es,Un puñetazo de gran potencia.
mega-punch,ultra-sun-ultra-moon,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,ultra-sun-ultra-moon,en,"The target is slugged by a punch thrown with
muscle-packed power."
mega-punch,ultra-sun-ultra-moon,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,ultra-sun-ultra-moon,zh-hans,用充满力量的拳头攻击对手。
mega-punch,ultra-sun-ultra-moon,es-419,Un puñetazo de gran potencia.
mega-punch,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,lets-go-pikachu-lets-go-eevee,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,lets-go-pikachu-lets-go-eevee,zh-hant,"用帶有強大力量的拳頭
攻擊對手。"
mega-punch,lets-go-pikachu-lets-go-eevee,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,lets-go-pikachu-lets-go-eevee,de,Ein unglaublich kräftiger Hieb.
mega-punch,lets-go-pikachu-lets-go-eevee,es,Un puñetazo de gran potencia.
mega-punch,lets-go-pikachu-lets-go-eevee,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,lets-go-pikachu-lets-go-eevee,en,"The target is slugged by a punch thrown with
muscle-packed power."
mega-punch,lets-go-pikachu-lets-go-eevee,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,lets-go-pikachu-lets-go-eevee,zh-hans,用充满力量的拳头攻击对手。
mega-punch,lets-go-pikachu-lets-go-eevee,es-419,Un puñetazo de gran potencia.
mega-punch,sword-shield,ja-hrkt,"ちからを　こめた　パンチで
あいてを　こうげきする。"
mega-punch,sword-shield,ko,"힘을 담은 펀치로
상대를 공격한다."
mega-punch,sword-shield,zh-hant,"用帶有強大力量的拳頭
攻擊對手。"
mega-punch,sword-shield,fr,"L’ennemi reçoit un coup de poing d’une puissance
incroyable."
mega-punch,sword-shield,de,Ein unglaublich kräftiger Hieb.
mega-punch,sword-shield,es,Un puñetazo de gran potencia.
mega-punch,sword-shield,it,Colpisce il bersaglio con un pugno poderoso.
mega-punch,sword-shield,en,"The target is slugged by a punch thrown with
muscle-packed power."
mega-punch,sword-shield,ja,"力を　こめた　パンチで
相手を　攻撃する。"
mega-punch,sword-shield,zh-hans,用充满力量的拳头攻击对手。
mega-punch,sword-shield,es-419,Un puñetazo de gran potencia.
mega-punch,scarlet-violet,en,The target is slugged by a punch thrown with muscle-packed power.
pay-day,gold-silver,en,"Throws coins. Gets
them back later."
pay-day,crystal,en,"Throws coins. Gets
them back later."
pay-day,ruby-sapphire,en,"Throws coins at the foe.
Money is recovered after."
pay-day,emerald,en,"Throws coins at the foe.
Money is recovered after."
pay-day,firered-leafgreen,en,"Numerous coins are
hurled at the foe.
Money is earned
after battle."
pay-day,diamond-pearl,en,"Numerous coins are
hurled at the foe to
inflict damage.
Money is earned
after battle."
pay-day,platinum,en,"Numerous coins are
hurled at the foe to
inflict damage.
Money is earned
after battle."
pay-day,heartgold-soulsilver,en,"Numerous coins are
hurled at the foe to
inflict damage.
Money is earned
after battle."
pay-day,black-white,fr,"Des pièces sont lancées sur l’ennemi.
Permet d’obtenir de l’argent à la fin
du combat."
pay-day,black-white,en,"Numerous coins are hurled at the
target to inflict damage.
Money is earned after the battle."
pay-day,black-2-white-2,en,"Numerous coins are hurled at the
target to inflict damage.
Money is earned after the battle."
pay-day,x-y,ja-hrkt,"あいての　からだに
こばんを　なげつけて　こうげきする。
せんとうの　あとで　おかねが　もらえる。"
pay-day,x-y,ko,"상대의 몸에
돈을 세게 던져서 공격한다.
배틀 후에 돈을 받을 수 있다."
pay-day,x-y,fr,"Des pièces sont lancées sur l’ennemi.
Permet d’obtenir de l’argent à la fin du combat."
pay-day,x-y,de,"Das Ziel wird mit Münzen beworfen.
Das Geld wird nach dem Kampf aufgesammelt."
pay-day,x-y,es,"Arroja monedas al objetivo. Las recupera al final
del combate."
pay-day,x-y,it,"Colpisce il bersaglio con una gran quantità
di monete recuperabili dopo la lotta."
pay-day,x-y,en,"Numerous coins are hurled at the
target to inflict damage.
Money is earned after the battle."
pay-day,x-y,ja,"相手の　体に
小判を　投げつけて　攻撃する。
戦闘の　あとで　お金が　もらえる。"
pay-day,x-y,es-419,"Arroja monedas al objetivo. Las recupera al final
del combate."
pay-day,omega-ruby-alpha-sapphire,ja-hrkt,"あいての　からだに
こばんを　なげつけて　こうげきする。
せんとうの　あとで　おかねが　もらえる。"
pay-day,omega-ruby-alpha-sapphire,ko,"상대의 몸에
돈을 세게 던져서 공격한다.
배틀 후에 돈을 받을 수 있다."
pay-day,omega-ruby-alpha-sapphire,fr,"Des pièces sont lancées sur l’ennemi.
Permet d’obtenir de l’argent à la fin du combat."
pay-day,omega-ruby-alpha-sapphire,de,"Das Ziel wird mit Münzen beworfen.
Das Geld wird nach dem Kampf aufgesammelt."
pay-day,omega-ruby-alpha-sapphire,es,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,omega-ruby-alpha-sapphire,it,"Colpisce il bersaglio con una gran quantità
di monete recuperabili dopo la lotta."
pay-day,omega-ruby-alpha-sapphire,en,"Numerous coins are hurled at the
target to inflict damage.
Money is earned after the battle."
pay-day,omega-ruby-alpha-sapphire,ja,"相手の　体に
小判を　投げつけて　攻撃する。
戦闘の　あとで　お金が　もらえる。"
pay-day,omega-ruby-alpha-sapphire,es-419,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,sun-moon,ja-hrkt,"あいての　からだに
こばんを　なげつけて　こうげきする。
せんとうの　あとで　おかねが　もらえる。"
pay-day,sun-moon,ko,"상대의 몸에
돈을 세게 던져서 공격한다.
배틀 후에 돈을 받을 수 있다."
pay-day,sun-moon,zh-hant,"往對手身上
投擲金幣進行攻擊。
戰鬥後可以得到錢。"
pay-day,sun-moon,fr,"Des pièces sont lancées sur l’ennemi.
Permet d’obtenir de l’argent à la fin du combat."
pay-day,sun-moon,de,"Das Ziel wird mit Münzen beworfen. Das Geld wird
nach dem Kampf aufgesammelt."
pay-day,sun-moon,es,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,sun-moon,it,"Colpisce il bersaglio con una gran quantità
di monete recuperabili dopo la lotta."
pay-day,sun-moon,en,"Numerous coins are hurled at the target to inflict
damage. Money is earned after the battle."
pay-day,sun-moon,ja,"相手の　体に
小判を　投げつけて　攻撃する。
戦闘の　あとで　お金が　もらえる。"
pay-day,sun-moon,zh-hans,"向对手的身体
投掷小金币进行攻击。
战斗后可以拿到钱。"
pay-day,sun-moon,es-419,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,ultra-sun-ultra-moon,ja-hrkt,"あいての　からだに
こばんを　なげつけて　こうげきする。
せんとうの　あとで　おかねが　もらえる。"
pay-day,ultra-sun-ultra-moon,ko,"상대의 몸에
돈을 세게 던져서 공격한다.
배틀 후에 돈을 받을 수 있다."
pay-day,ultra-sun-ultra-moon,zh-hant,"往對手身上
投擲金幣進行攻擊。
戰鬥後可以得到錢。"
pay-day,ultra-sun-ultra-moon,fr,"Des pièces sont lancées sur l’ennemi.
Permet d’obtenir de l’argent à la fin du combat."
pay-day,ultra-sun-ultra-moon,de,"Das Ziel wird mit Münzen beworfen. Das Geld wird
nach dem Kampf aufgesammelt."
pay-day,ultra-sun-ultra-moon,es,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,ultra-sun-ultra-moon,it,"Colpisce il bersaglio con una gran quantità
di monete recuperabili dopo la lotta."
pay-day,ultra-sun-ultra-moon,en,"Numerous coins are hurled at the target to inflict
damage. Money is earned after the battle."
pay-day,ultra-sun-ultra-moon,ja,"相手の　体に
小判を　投げつけて　攻撃する。
戦闘の　あとで　お金が　もらえる。"
pay-day,ultra-sun-ultra-moon,zh-hans,"向对手的身体
投掷小金币进行攻击。
战斗后可以拿到钱。"
pay-day,ultra-sun-ultra-moon,es-419,"Arroja monedas al objetivo.
Las recupera al final del combate."
pay-day,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいての　からだに
こばんを　なげつけて　こうげきする。
せんとうの　あとで　おかねが　もらえる。"
pay-day,lets-go-pikachu-lets-go-eevee,ko,"상대의 몸에
돈을 세게 던져서 공격한다.
배틀 후에 돈을 받을 수 있다."
pay-day,lets-go-pikachu-lets-go-eevee,zh-hant,"往對手身上
投擲金幣進行攻擊。
戰鬥後可以得到錢。"
