item,version_group,language,flavor_text
poke-ball,lets-go-pikachu-lets-go-eevee,it,"Strumento dotato di capsula usato per catturare
Pokémon selvatici. Si lancia contro il bersaglio
come una palla."
poke-ball,lets-go-pikachu-lets-go-eevee,en,"A device for catching wild Pokémon. It’s thrown like
a ball at a Pokémon, comfortably encapsulating
its target."
poke-ball,lets-go-pikachu-lets-go-eevee,ja,"野生の　ポケモンに　投げて
捕まえるための　ボール。
カプセル式に　なっている。"
poke-ball,lets-go-pikachu-lets-go-eevee,zh-hans,"用于投向野生宝可梦
并将其捕捉的球。
它是胶囊样式的。"
poke-ball,lets-go-pikachu-lets-go-eevee,es-419,"Dispositivo con diseño capsular que atrapa
Pokémon salvajes. Se lanza como una bola
contra el blanco."
poke-ball,sword-shield,ja-hrkt,"やせいの　ポケモンに　なげて
つかまえる　ための　ボール。
カプセルしきに　なっている。"
poke-ball,sword-shield,ko,"야생 포켓몬에게 던져서
잡기 위한 볼.
캡슐식으로 되어 있다."
poke-ball,sword-shield,zh-hant,"用於投向野生寶可夢
並將其捕捉的球。
它是膠囊樣式的。"
poke-ball,sword-shield,fr,"Un objet semblable à une capsule, qui capture
les Pokémon sauvages. Il suffit pour cela de le lancer
comme une balle."
poke-ball,sword-shield,de,"Damit fängst du wilde Pokémon. Du wirfst ihn wie einen
normalen Ball. Das Design ähnelt dem einer Kapsel."
poke-ball,sword-shield,es,"Dispositivo con diseño capsular que atrapa Pokémon
salvajes. Se lanza como una bola contra el blanco."
poke-ball,sword-shield,it,"Strumento dotato di capsula usato per catturare
Pokémon selvatici. Si lancia contro il bersaglio
come una palla."
poke-ball,sword-shield,en,"A device for catching wild Pokémon. It’s thrown like
a ball at a Pokémon, comfortably encapsulating
its target."
poke-ball,sword-shield,ja,"野生の　ポケモンに　投げて
捕まえるための　ボール。
カプセル式に　なっている。"
poke-ball,sword-shield,zh-hans,"用于投向野生宝可梦
并将其捕捉的球。
它是胶囊样式的。"
poke-ball,sword-shield,es-419,"Dispositivo con diseño capsular que atrapa Pokémon
salvajes. Se lanza como una bola contra el blanco."
safari-ball,ruby-sapphire,en,"A special BALL that
is used only in the
SAFARI ZONE."
safari-ball,emerald,en,"A special BALL that
is used only in the
SAFARI ZONE."
safari-ball,firered-leafgreen,en,"A special BALL that is used only in
the SAFARI ZONE. It is finished in
a camouflage pattern."
safari-ball,diamond-pearl,en,"A special Poké Ball that is used only in
the Great Marsh. It is decorated in a
camouflage pattern."
safari-ball,platinum,en,"A special Poké Ball that is used only in
the Great Marsh. It is decorated in a
camouflage pattern."
safari-ball,heartgold-soulsilver,en,"A special Poké Ball that is used only in
the Great Marsh. It is decorated in a
camouflage pattern."
safari-ball,black-white,fr,"Une Poké Ball spéciale dont l’usage
est réservé au Parc Safari. Elle est
décorée d’un motif camouflage."
safari-ball,black-white,en,"A special Poké Ball that is used only in
the Great Marsh. It is decorated in a
camouflage pattern."
safari-ball,black-2-white-2,en,"A special Poké Ball that is used only in
the Great Marsh. It is decorated in a
camouflage pattern."
safari-ball,x-y,ja-hrkt,"だいしつげんの　なか　だけで
つかう　とくべつな　ボール。
めいさいがらに　なっている。"
safari-ball,x-y,ko,"대습초원 안에서만
쓰는 특별한 볼.
얼룩무늬로 되어 있다."
safari-ball,x-y,fr,"Une Poké Ball spéciale dont l’usage est réservé
au Parc Safari. Elle est décorée d’un motif
camouflage."
safari-ball,x-y,de,"Ein Ball, der nur in Safari-Zonen eingesetzt wird.
Er besticht durch sein Tarnfarbenmuster."
safari-ball,x-y,es,"Poké Ball con un diseño de camuflaje que se
utiliza únicamente en el Gran Pantano."
safari-ball,x-y,it,"Poké Ball speciale, usata soltanto nella
Gran Palude. È decorata con un motivo mimetico."
safari-ball,x-y,en,"A special Poké Ball that is used only in
the Great Marsh. It is recognizable by
the camouflage pattern decorating it."
safari-ball,x-y,ja,"大湿原の　中だけで
使う　特別な　ボール。
迷彩柄に　なっている。"
safari-ball,x-y,es-419,"Poké Ball con un diseño de camuflaje que se
utiliza únicamente en el Gran Pantano."
safari-ball,sun-moon,ja-hrkt,"だいしつげんの　なか　だけで
つかう　とくべつな　ボール。
めいさいがらに　なっている。"
safari-ball,sun-moon,ko,"대습초원 안에서만
쓰는 특별한 볼.
얼룩무늬로 되어 있다."
safari-ball,sun-moon,zh-hant,"僅能在大濕地中
使用的特殊的球。
上面有迷彩花紋。"
safari-ball,sun-moon,fr,"Une Poké Ball spéciale dont l’usage est réservé
au Parc Safari. Elle est décorée d’un motif
camouflage."
safari-ball,sun-moon,de,"Ein Ball, der nur in Safari-Zonen eingesetzt wird.
Er besticht durch sein Tarnfarbenmuster."
safari-ball,sun-moon,es,"Poké Ball con un diseño de camuflaje que se utiliza
únicamente en la Zona Safari."
safari-ball,sun-moon,it,"Poké Ball speciale, usata soltanto nella Gran Palude.
È decorata con un motivo mimetico."
safari-ball,sun-moon,en,"A special Poké Ball that is used only in the
Great Marsh. It is recognizable by the camouflage
pattern decorating it."
safari-ball,sun-moon,ja,"大湿原の　中だけで
使う　特別な　ボール。
迷彩柄に　なっている。"
safari-ball,sun-moon,zh-hans,"仅能在大湿地中使用的特殊的球。
上面有迷彩花纹。"
safari-ball,sun-moon,es-419,"Poké Ball con un diseño de camuflaje que se utiliza
únicamente en la Zona Safari."
safari-ball,ultra-sun-ultra-moon,ja-hrkt,"だいしつげんの　なか　だけで
つかう　とくべつな　ボール。
めいさいがらに　なっている。"
safari-ball,ultra-sun-ultra-moon,ko,"대습초원 안에서만
쓰는 특별한 볼.
얼룩무늬로 되어 있다."
safari-ball,ultra-sun-ultra-moon,zh-hant,"僅能在大濕地中
使用的特殊的球。
上面有迷彩花紋。"
safari-ball,ultra-sun-ultra-moon,fr,"Une Poké Ball spéciale dont l’usage est réservé
au Parc Safari. Elle est décorée d’un motif
camouflage."
safari-ball,ultra-sun-ultra-moon,de,"Ein Ball, der nur in Safari-Zonen eingesetzt wird.
Er besticht durch sein Tarnfarbenmuster."
safari-ball,ultra-sun-ultra-moon,es,"Poké Ball con un diseño de camuflaje que se utiliza
únicamente en la Zona Safari."
safari-ball,ultra-sun-ultra-moon,it,"Poké Ball speciale, usata soltanto nella Gran Palude.
È decorata con un motivo mimetico."
safari-ball,ultra-sun-ultra-moon,en,"A special Poké Ball that is used only in the
Great Marsh. It is recognizable by the camouflage
pattern decorating it."
safari-ball,ultra-sun-ultra-moon,ja,"大湿原の　中だけで
使う　特別な　ボール。
迷彩柄に　なっている。"
safari-ball,ultra-sun-ultra-moon,zh-hans,"仅能在大湿地中使用的特殊的球。
上面有迷彩花纹。"
safari-ball,ultra-sun-ultra-moon,es-419,"Poké Ball con un diseño de camuflaje que se utiliza
únicamente en la Zona Safari."
safari-ball,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ー
ー
ー"
safari-ball,lets-go-pikachu-lets-go-eevee,ko,"-
-
-"
safari-ball,lets-go-pikachu-lets-go-eevee,zh-hant,"ー
ー
ー"
safari-ball,lets-go-pikachu-lets-go-eevee,fr,"-
-
-"
safari-ball,lets-go-pikachu-lets-go-eevee,de,"-
-
-"
safari-ball,lets-go-pikachu-lets-go-eevee,es,
safari-ball,lets-go-pikachu-lets-go-eevee,it,"-
-
-"
safari-ball,lets-go-pikachu-lets-go-eevee,en,"-
-
-"
safari-ball,lets-go-pikachu-lets-go-eevee,ja,"ー
ー
ー"
safari-ball,lets-go-pikachu-lets-go-eevee,zh-hans,"ー
ー
ー"
safari-ball,lets-go-pikachu-lets-go-eevee,es-419,
safari-ball,sword-shield,ja-hrkt,"カントーちほうの　サファリゾーンや
シンオウちほうの　だいしつげんで
つかわれていた　とくべつな　ボール。"
safari-ball,sword-shield,ko,"관동지방의 사파리존과
신오지방의 대습초원에서
사용되었던 특별한 볼."
safari-ball,sword-shield,zh-hant,"曾在關都地區的狩獵地帶，
以及神奧地區的大濕地被使用。
是一種特殊的球。"
safari-ball,sword-shield,fr,"Une Poké Ball spéciale anciennement utilisée
au Parc Safari de Kanto et au Grand Marais de Sinnoh."
safari-ball,sword-shield,de,"Ein besonderer Ball, der in der Safari-Zone der
Kanto-Region und im Großmoor der Sinnoh-Region
eingesetzt wird."
safari-ball,sword-shield,es,"Poké Ball especial que se utilizaba en lugares como
la Zona Safari de Kanto y el Gran Pantano de Sinnoh."
safari-ball,sword-shield,it,"Poké Ball speciale usata in passato nella Zona Safari
di Kanto e nella Gran Palude di Sinnoh."
safari-ball,sword-shield,en,"A special Poké Ball that was used in the Safari Zone
in the Kanto region and in the Great Marsh in the
Sinnoh region."
safari-ball,sword-shield,ja,"カントー地方の　サファリゾーンや
シンオウ地方の　大湿原で
使われていた　特別な　ボール。"
safari-ball,sword-shield,zh-hans,"曾在关都地区的狩猎地带
以及神奥地区的大湿地被使用。
是一种特殊的球。"
safari-ball,sword-shield,es-419,"Poké Ball especial que se utilizaba en lugares como
la Zona Safari de Kanto y el Gran Pantano de Sinnoh."
net-ball,ruby-sapphire,en,"A BALL that works
well on WATER- and
BUG-type POKéMON."
net-ball,emerald,en,"A BALL that works
well on WATER- and
BUG-type POKéMON."
net-ball,firered-leafgreen,en,"A somewhat different BALL that
works especially well on WATER- and
BUG-type POKéMON."
net-ball,diamond-pearl,en,"A somewhat different Poké Ball that
works especially well on Water- and
Bug-type Pokémon."
net-ball,platinum,en,"A somewhat different Poké Ball that
works especially well on Water- and
Bug-type Pokémon."
net-ball,heartgold-soulsilver,en,"A somewhat different Poké Ball that
works especially well on Water- and
Bug-type Pokémon."
net-ball,black-white,fr,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien
sur les Pokémon Eau ou Insecte."
net-ball,black-white,en,"A somewhat different Poké Ball that
works especially well on Water- and
Bug-type Pokémon."
net-ball,black-2-white-2,en,"A somewhat different Poké Ball that
works especially well on Water- and
Bug-type Pokémon."
net-ball,x-y,ja-hrkt,"みずタイプと　むしタイプの
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
net-ball,x-y,ko,"물타입과 벌레타입의
포켓몬을 잡기 쉬운
조금 특이한 볼."
net-ball,x-y,fr,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les Pokémon Eau ou
Insecte."
net-ball,x-y,de,"Ein Ball, der sich besonders gut eignet,
um Wasser- und Käfer-Pokémon zu fangen."
net-ball,x-y,es,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,x-y,it,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon di tipo Acqua e Coleottero."
net-ball,x-y,en,"A somewhat different Poké Ball that
is more effective when attempting
to catch Water- or Bug-type Pokémon."
net-ball,x-y,ja,"みずタイプと　むしタイプの
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
net-ball,x-y,es-419,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,sun-moon,ja-hrkt,"みずタイプと　むしタイプの
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
net-ball,sun-moon,ko,"물타입과 벌레타입의
포켓몬을 잡기 쉬운
조금 특이한 볼."
net-ball,sun-moon,zh-hant,"有點與眾不同的球。
能更容易地捉到
水屬性和蟲屬性寶可夢。"
net-ball,sun-moon,fr,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les Pokémon Eau ou
Insecte."
net-ball,sun-moon,de,"Ein Ball, der sich besonders gut eignet, um Wasser-
und Käfer-Pokémon zu fangen."
net-ball,sun-moon,es,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,sun-moon,it,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon di tipo Acqua e Coleottero."
net-ball,sun-moon,en,"A somewhat different Poké Ball that is more
effective when attempting to catch Water- or
Bug-type Pokémon."
net-ball,sun-moon,ja,"みずタイプと　むしタイプの
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
net-ball,sun-moon,zh-hans,"有点与众不同的球。
能很容易地捕捉
水属性和虫属性的宝可梦。"
net-ball,sun-moon,es-419,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,ultra-sun-ultra-moon,ja-hrkt,"みずタイプと　むしタイプの
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
net-ball,ultra-sun-ultra-moon,ko,"물타입과 벌레타입의
포켓몬을 잡기 쉬운
조금 특이한 볼."
net-ball,ultra-sun-ultra-moon,zh-hant,"有點與眾不同的球。
能更容易地捉到
水屬性和蟲屬性寶可夢。"
net-ball,ultra-sun-ultra-moon,fr,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les Pokémon Eau ou
Insecte."
net-ball,ultra-sun-ultra-moon,de,"Ein Ball, der sich besonders gut eignet, um Wasser-
und Käfer-Pokémon zu fangen."
net-ball,ultra-sun-ultra-moon,es,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,ultra-sun-ultra-moon,it,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sui Pokémon di tipo Acqua e Coleottero."
net-ball,ultra-sun-ultra-moon,en,"A somewhat different Poké Ball that is more
effective when attempting to catch Water- or
Bug-type Pokémon."
net-ball,ultra-sun-ultra-moon,ja,"みずタイプと　むしタイプの
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
net-ball,ultra-sun-ultra-moon,zh-hans,"有点与众不同的球。
能很容易地捕捉
水属性和虫属性的宝可梦。"
net-ball,ultra-sun-ultra-moon,es-419,"Es algo distinta a las demás. Funciona
especialmente bien con los Pokémon de tipo
Agua y Bicho."
net-ball,lets-go-pikachu-lets-go-eevee,ja-hrkt,"みずタイプと　むしタイプの
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
net-ball,lets-go-pikachu-lets-go-eevee,ko,"물타입과 벌레타입의
포켓몬을 잡기 쉬운
조금 특이한 볼."
net-ball,lets-go-pikachu-lets-go-eevee,zh-hant,"有點與眾不同的球。
能更容易地捉到
水屬性和蟲屬性寶可夢。"
net-ball,lets-go-pikachu-lets-go-eevee,fr,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les Pokémon Eau ou Insecte."
net-ball,lets-go-pikachu-lets-go-eevee,de,"Ein Ball, der sich besonders gut eignet, um Wasser-
und Käfer-Pokémon zu fangen."
