species,form,version_group,version,language,flavor_text
2,,sword-shield,sword,en,"When the bulb on its back grows large, it
appears to lose the ability to stand on its
hind legs."
2,,sword-shield,sword,ja,"背中の　つぼみが　大きく
育ってくると　２本脚で
立つことが　できなくなるらしい。"
2,,sword-shield,sword,zh-hans,"当背上的花苞长大之后，
它似乎就无法再用两只脚
站立起来了。"
2,,sword-shield,sword,es-419,"Cuando le crece bastante el bulbo del lomo,
pierde la capacidad de erguirse sobre las patas
traseras."
2,,sword-shield,shield,ja-hrkt,"たいようの　ひかりを　あびるほど
からだに　ちからが　わいて　せなかの
つぼみが　そだっていく。"
2,,sword-shield,shield,ko,"햇빛을 받을수록
몸에 힘이 솟아나
등의 꽃봉오리가 자라난다."
2,,sword-shield,shield,zh-hant,"沐浴在陽光下越久，
身體內會湧出越多力量，
背上的花苞也會漸漸成長。"
2,,sword-shield,shield,fr,"La lumière du soleil le rend plus fort et vigoureux.
Le bulbe sur son dos grossit en conséquence."
2,,sword-shield,shield,de,"Die Sonne macht es stärker. Die Knospe auf
seinem Rücken wächst unter dem Einfluss von
Sonnenlicht."
2,,sword-shield,shield,es,"La luz del sol lo fortalece y hace que le crezca el
capullo que tiene en el lomo."
2,,sword-shield,shield,it,"L’esposizione alla luce solare lo rafforza
e fa crescere il bocciolo che ha sul dorso."
2,,sword-shield,shield,en,"Exposure to sunlight adds to its strength.
Sunlight also makes the bud on its back
grow larger."
2,,sword-shield,shield,ja,"太陽の　光を　浴びるほど
体に　力が　わいて　背中の
つぼみが　育っていく。"
2,,sword-shield,shield,zh-hans,"沐浴在阳光下越久，
身体内会涌出越多力量，
背上的花苞也会渐渐成长。"
2,,sword-shield,shield,es-419,"La luz del sol lo fortalece y hace que le crezca el
capullo que tiene en el lomo."
3,,red-blue,red,en,"The plant blooms
when it is
absorbing solarenergy. It stays
on the move to
seek sunlight."
3,,red-blue,blue,en,"The plant blooms
when it is
absorbing solarenergy. It stays
on the move to
seek sunlight."
3,,yellow,yellow,en,"The flower on its
back catches the
sun's rays.The sunlight is
then absorbed and
used for energy."
3,,gold-silver,gold,en,"By spreading the
broad petals of
its flower andcatching the sun's
rays, it fills its
body with power."
3,,gold-silver,silver,en,"It is able to con­
vert sunlight into
energy. As aresult, it is more
powerful in the
summertime."
3,,crystal,crystal,en,"As it warms it­
self and absorbs
the sunlight, itsflower petals
release a pleasant
fragrance."
3,,ruby-sapphire,ruby,en,"There is a large flower on VENUSAUR’s
back. The flower is said to take on vivid
colors if it gets plenty of nutritionand sunlight. The flower’s aroma
soothes the emotions of people."
3,,ruby-sapphire,sapphire,en,"There is a large flower on VENUSAUR’s
back. The flower is said to take on vivid
colors if it gets plenty of nutritionand sunlight. The flower’s aroma
soothes the emotions of people."
3,,emerald,emerald,en,"VENUSAUR’s flower is said to take on vivid
colors if it gets plenty of nutrition and
sunlight. The flower’s aroma soothes the
emotions of people."
3,,firered-leafgreen,firered,en,"A bewitching aroma wafts from its flower.
The fragrance becalms those engaged in
a battle."
3,,firered-leafgreen,leafgreen,en,"Its plant blooms when it is absorbing
solar energy. It stays on the move to
seek sunlight."
3,,diamond-pearl,diamond,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,diamond-pearl,pearl,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,platinum,platinum,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,heartgold-soulsilver,heartgold,en,"By spreading the broad petals of
its flower and catching the sun’s
rays, it fills its body with power."
3,,heartgold-soulsilver,soulsilver,en,"It is able to convert sunlight into
energy. As a result, it is more
powerful in the summertime."
3,,black-white,black,fr,"Le parfum de sa fleur se fait plus
pénétrant les lendemains de pluie.
Cela appâte les autres Pokémon."
3,,black-white,black,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,black-white,white,fr,"Le parfum de sa fleur se fait plus
pénétrant les lendemains de pluie.
Cela appâte les autres Pokémon."
3,,black-white,white,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,black-2-white-2,black-2,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,black-2-white-2,white-2,en,"After a rainy day, the flower on
its back smells stronger. The
scent attracts other Pokémon."
3,,x-y,x,ja-hrkt,"おおきな　はなびらを　ひろげ
たいようの　ひかりを　あびていると
からだに　げんきが　みなぎっていく。"
3,,x-y,x,ko,"큰 꽃잎을 펼쳐
햇빛을 받고 있으면
몸에 힘이 넘쳐흐른다."
3,,x-y,x,fr,"Ses pétales lui servent à capter la lumière du soleil.
Il peut ainsi en canaliser l’énergie."
3,,x-y,x,de,"Es spreizt die breiten Blätter seiner Blüte,
um seinen Körper mit Sonnenenergie
zu durchfluten."
3,,x-y,x,es,"Llena su cuerpo de energía con los rayos solares que
captan los anchos pétalos de su flor."
3,,x-y,x,it,"Si riempie di energia grazie ai grandi petali del fiore,
che spalanca catturando i raggi solari."
3,,x-y,x,en,"By spreading the broad petals of its flower
and catching the sun’s rays, it fills its body
with power."
3,,x-y,x,ja,"大きな　花びらを　広げ
太陽の　光を　浴びていると
体に　元気が　みなぎっていく。"
3,,x-y,x,es-419,"Llena su cuerpo de energía con los rayos solares que
captan los anchos pétalos de su flor."
3,,x-y,y,ja-hrkt,"あめの　ふった　よくじつは　せなかの
はなの　かおりが　つよまる。かおりに
さそわれ　ポケモンが　あつまる。"
3,,x-y,y,ko,"비가 내린 다음 날은 등의
꽃향기가 강해진다. 향기에
이끌려 포켓몬이 모여든다."
3,,x-y,y,fr,"Le parfum de sa fleur se fait plus pénétrant les
lendemains de pluie. Cela appâte les autres Pokémon."
3,,x-y,y,de,"Nach einem Regentag riecht die Blume auf seinem
Rücken intensiver. Das Aroma zieht andere
Pokémon an."
3,,x-y,y,es,"Después de un día de lluvia, la flor de su lomo tiene
un aroma más potente y atrae a otros Pokémon."
3,,x-y,y,it,"Dopo la pioggia, il fiore sul suo dorso emana un
profumo più intenso e attira gli altri Pokémon."
3,,x-y,y,en,"After a rainy day, the flower on its back smells
stronger. The scent attracts other Pokémon."
3,,x-y,y,ja,"雨の　降った　翌日は
背中の　花の　香りが　強まる。
香りに　誘われ　ポケモンが　集まる。"
3,,x-y,y,es-419,"Después de un día de lluvia, la flor de su lomo tiene
un aroma más potente y atrae a otros Pokémon."
3,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"じゅうぶんな　えいようと　たいようの　ひかりが
はなの　いろを　あざやかに　すると　いわれる。
はなの　かおりは　ひとの　こころを　いやす。"
3,,omega-ruby-alpha-sapphire,omega-ruby,ko,"충분한 영양분과 태양의 빛이
꽃의 색을 선명하게 만든다고 한다.
꽃의 향기는 사람의 마음을 치유한다."
3,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Une belle fleur se trouve sur le dos de Florizarre.
Elle prend une couleur vive lorsqu’elle est bien nourrie et bien
ensoleillée. Le parfum de cette fleur peut apaiser les gens."
3,,omega-ruby-alpha-sapphire,omega-ruby,de,"Bisaflor hat eine Blume auf seinem Rücken. Wenn sie
viel Nahrung und Sonne aufnimmt, verfärbt sie sich bunt.
Der Duft der Blume mildert die Emotionen der Menschen."
3,,omega-ruby-alpha-sapphire,omega-ruby,es,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,,omega-ruby-alpha-sapphire,omega-ruby,it,"C’è un grande fiore sulla schiena di Venusaur. Si dice che
i colori diventino più vividi con il giusto nutrimento e i
raggi solari. Il suo profumo calma le reazioni emotive
delle persone."
3,,omega-ruby-alpha-sapphire,omega-ruby,en,"There is a large flower on Venusaur’s back. The flower is said
to take on vivid colors if it gets plenty of nutrition and sunlight.
The flower’s aroma soothes the emotions of people."
3,,omega-ruby-alpha-sapphire,omega-ruby,ja,"十分な　栄養と　太陽の　光が
花の　色を　鮮やかに　すると　いわれる。
花の　香りは　人の　心を　癒す。"
3,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"じゅうぶんな　えいようと　たいようの　ひかりが
はなの　いろを　あざやかに　すると　いわれる。
はなの　かおりは　ひとの　こころを　いやす。"
3,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"충분한 영양분과 태양의 빛이
꽃의 색을 선명하게 만든다고 한다.
꽃의 향기는 사람의 마음을 치유한다."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Une belle fleur se trouve sur le dos de Florizarre.
Elle prend une couleur vive lorsqu’elle est bien nourrie et bien
ensoleillée. Le parfum de cette fleur peut apaiser les gens."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Bisaflor hat eine Blume auf seinem Rücken. Wenn sie viel
Nahrung und Sonne aufnimmt, verfärbt sie sich bunt.
Der Duft der Blume besänftigt die Gemüter der Menschen."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"C’è un grande fiore sulla schiena di Venusaur. Si dice che
i colori diventino più vividi con il giusto nutrimento e i
raggi solari. Il suo profumo calma le reazioni emotive
delle persone."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"There is a large flower on Venusaur’s back. The flower is said
to take on vivid colors if it gets plenty of nutrition and sunlight.
The flower’s aroma soothes the emotions of people."
3,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"十分な　栄養と　太陽の　光が
花の　色を　鮮やかに　すると　いわれる。
花の　香りは　人の　心を　癒す。"
3,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,ja-hrkt,"せなかに　はえた　おおきな　ハナは
たいようの　ひかりを　きゅうしゅうし
エネルギーに　へんかん　できる。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,ko,"등 위에 활짝 핀 큰 꽃은
태양 빛을 흡수해서
에너지로 변환할 수 있다."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,zh-hant,"長在背上的大花
能夠吸收太陽光，
並轉換成能量。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,fr,"Les pétales de sa fleur dorsale absorbent les
rayons du soleil pour les convertir en énergie."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,de,"Die große Blume auf seinem Rücken absorbiert
Sonnenlicht und kann dieses in Energie
umwandeln."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,es,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,it,"Il grande fiore che ha sulla schiena può assorbire
i raggi solari e trasformarli in energia."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,en,"The flower on its back catches the sun’s rays.
The sunlight is then absorbed and
used for energy."
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,ja,"背中に　生えた　大きな　ハナは
太陽の　光を　吸収し
エネルギーに　変換　できる。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,zh-hans,"它背上开出的大花
能够吸收太阳光
并将其转换为能量。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,es-419,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,ja-hrkt,"せなかに　はえた　おおきな　ハナは
たいようの　ひかりを　きゅうしゅうし
エネルギーに　へんかん　できる。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,ko,"등 위에 활짝 핀 큰 꽃은
태양 빛을 흡수해서
에너지로 변환할 수 있다."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,zh-hant,"長在背上的大花
能夠吸收太陽光，
並轉換成能量。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,fr,"Les pétales de sa fleur dorsale absorbent les
rayons du soleil pour les convertir en énergie."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,de,"Die große Blume auf seinem Rücken absorbiert
Sonnenlicht und kann dieses in Energie
umwandeln."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,es,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,it,"Il grande fiore che ha sulla schiena può assorbire
i raggi solari e trasformarli in energia."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,en,"The flower on its back catches the sun’s rays.
The sunlight is then absorbed and
used for energy."
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,ja,"背中に　生えた　大きな　ハナは
太陽の　光を　吸収し
エネルギーに　変換　できる。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,zh-hans,"它背上开出的大花
能够吸收太阳光
并将其转换为能量。"
3,,lets-go-pikachu-lets-go-eevee,lets-go-eevee,es-419,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,,sword-shield,sword,ja-hrkt,"たいようエネルギーを　えいようにして
おおきなハナが　ひらく。　ひなたに
ひきよせられるように　いどうする。"
3,,sword-shield,sword,ko,"태양에너지를 양분으로
큰 꽃을 피운다. 양지를 향해
이끌려가듯이 이동한다."
3,,sword-shield,sword,zh-hant,"把太陽的能源當成養分，
開出碩大的花朵。總是
朝著有陽光的地方移動。"
