key,column,pokeapi,pokedb,chosen
tm83/black-2-white-2,flavor_text,"The user is roused, and its Attack
and Sp. Atk stats increase.",Teaches Work Up to a compatible Pokémon.,"The user is roused, and its Attack
and Sp. Atk stats increase."
tm83/black-white,flavor_text,"The user is roused, and its Attack
and Sp. Atk stats increase.",Teaches Work Up to a compatible Pokémon.,"The user is roused, and its Attack
and Sp. Atk stats increase."
tm83/diamond-pearl,flavor_text,"The user draws power from the Berry
it is holding to attack. The Berry
determines its type and power.",Teaches Natural Gift to a compatible Pokémon.,"The user draws power from the Berry
it is holding to attack. The Berry
determines its type and power."
tm83/platinum,flavor_text,"The user draws power from the Berry
it is holding to attack. The Berry
determines its type and power.",Teaches Natural Gift to a compatible Pokémon.,"The user draws power from the Berry
it is holding to attack. The Berry
determines its type and power."
tm83/sun-moon,flavor_text,"The target is infested and attacked for four to five
turns. The target can’t flee during this time.",Teaches Infestation to a compatible Pokémon.,"The target is infested and attacked for four to five
turns. The target can’t flee during this time."
tm83/sword-shield,flavor_text,"The user cuts its target with sharp shells. This may
also lower the target’s Defense stat.",Teaches Razor Shell to a compatible Pokémon.,"The user cuts its target with sharp shells. This may
also lower the target’s Defense stat."
tm83/ultra-sun-ultra-moon,flavor_text,"The target is infested and attacked for four to five
turns. The target can’t flee during this time.",Teaches Infestation to a compatible Pokémon.,"The target is infested and attacked for four to five
turns. The target can’t flee during this time."
tm83/x-y,flavor_text,"The target is infested and attacked
for four to five turns.
The target can’t flee during this time.",Teaches Infestation to a compatible Pokémon.,"The target is infested and attacked
for four to five turns.
The target can’t flee during this time."
tm87/diamond-pearl,flavor_text,"The user enrages the foe into
confusion. However, it also sharply
raises the foe’s Attack stat.",A Technical Machine that teaches the move Swagger.,"The user enrages the foe into
confusion. However, it also sharply
raises the foe’s Attack stat."
tm87/platinum,flavor_text,"The user enrages the foe into
confusion. However, it also sharply
raises the foe’s Attack stat.",A Technical Machine that teaches the move Swagger.,"The user enrages the foe into
confusion. However, it also sharply
raises the foe’s Attack stat."
tm87/sword-shield,flavor_text,"The user steals the target’s HP with a kiss. The
user’s HP is restored by over half of the damage
taken by the target.",A Technical Machine that teaches the move Draining Kiss.,"The user steals the target’s HP with a kiss. The
user’s HP is restored by over half of the damage
taken by the target."
tm88/diamond-pearl,flavor_text,"The user pecks the foe. If the foe is
holding a Berry, the user plucks it and
gains its effect.",A Technical Machine that teaches Pluck.,"The user pecks the foe. If the foe is
holding a Berry, the user plucks it and
gains its effect."
tm88/platinum,flavor_text,"The user pecks the foe. If the foe is
holding a Berry, the user plucks it and
gains its effect.",A Technical Machine that teaches Pluck.,"The user pecks the foe. If the foe is
holding a Berry, the user plucks it and
gains its effect."
tm88/sword-shield,flavor_text,"The user turns the ground to grass for five turns.
This restores the HP of Pokémon on the ground a
little every turn and powers up Grass-type moves.",A Technical Machine that teaches Grassy Terrain.,"The user turns the ground to grass for five turns.
This restores the HP of Pokémon on the ground a
little every turn and powers up Grass-type moves."
tm88/x-y,flavor_text,"While it is asleep, the user randomly uses
one of the moves it knows.",A Technical Machine that teaches Sleep Talk.,"While it is asleep, the user randomly uses
one of the moves it knows."
tm90/diamond-pearl,flavor_text,"The user makes a copy of itself using
some of its HP. The copy serves as
the user’s decoy.",A TM that teaches the move Substitute.,"The user makes a copy of itself using
some of its HP. The copy serves as
the user’s decoy."
tm90/platinum,flavor_text,"The user makes a copy of itself using
some of its HP. The copy serves as
the user’s decoy.",A TM that teaches the move Substitute.,"The user makes a copy of itself using
some of its HP. The copy serves as
the user’s decoy."
tm90/sword-shield,flavor_text,"The user electrifies the ground for five turns,
powering up Electric-type moves. Pokémon on the
ground no longer fall asleep.",A TM that teaches the move Electric Terrain.,"The user electrifies the ground for five turns,
powering up Electric-type moves. Pokémon on the
ground no longer fall asleep."
tm91/diamond-pearl,flavor_text,"The user gathers all its light energy
and releases it in one shot. It may
also lower the foe’s Sp. Def stat.",A TM that teaches the move Flash Cannon.,"The user gathers all its light energy
and releases it in one shot. It may
also lower the foe’s Sp. Def stat."
tm91/platinum,flavor_text,"The user gathers all its light energy
and releases it in one shot. It may
also lower the foe’s Sp. Def stat.",A TM that teaches the move Flash Cannon.,"The user gathers all its light energy
and releases it in one shot. It may
also lower the foe’s Sp. Def stat."
tm91/sword-shield,flavor_text,"This protects Pokémon on the ground from priority
moves and powers up Psychic-type moves for
five turns.",A TM that teaches the move Psychic Terrain.,"This protects Pokémon on the ground from priority
moves and powers up Psychic-type moves for
five turns."
tm92/black-2-white-2,flavor_text,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns."
tm92/black-white,flavor_text,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns."
tm92/diamond-pearl,flavor_text,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns."
tm92/heartgold-soulsilver,flavor_text,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns."
tm92/platinum,flavor_text,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre space in
which slower Pokémon get to move
first for five turns."
tm92/sun-moon,flavor_text,"The user creates a bizarre area in which slower
Pokémon get to move first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre area in which slower
Pokémon get to move first for five turns."
tm92/sword-shield,flavor_text,"The user attacks by breathing a special, hot fire.
This also lowers the target’s Sp. Atk stat.",A Technical Machine that teaches Mystical Fire.,"The user attacks by breathing a special, hot fire.
This also lowers the target’s Sp. Atk stat."
tm92/ultra-sun-ultra-moon,flavor_text,"The user creates a bizarre area in which slower
Pokémon get to move first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre area in which slower
Pokémon get to move first for five turns."
tm92/x-y,flavor_text,"The user creates a bizarre area in
which slower Pokémon get to move
first for five turns.",A Technical Machine that teaches Trick Room.,"The user creates a bizarre area in
which slower Pokémon get to move
first for five turns."
tm93/black-white,flavor_text,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little.",A TM that teaches the move Wild Charge.,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little."
tm93/sword-shield,flavor_text,"The user’s body generates an eerie impulse.
Exposing the target to it harshly lowers the target’s
Sp. Atk stat.",A TM that teaches the move Eerie Impulse.,"The user’s body generates an eerie impulse.
Exposing the target to it harshly lowers the target’s
Sp. Atk stat."
tm94/black-white,flavor_text,"The user attacks with a punch that can
shatter a rock. It may also lower the
target’s Defense stat.",A TM that teaches the move Rock Smash.,"The user attacks with a punch that can
shatter a rock. It may also lower the
target’s Defense stat."
tm94/sun-moon,flavor_text,"The user attacks everything around it by swamping
its surroundings with a giant wave.",A TM that teaches the move Surf.,"The user attacks everything around it by swamping
its surroundings with a giant wave."
tm94/sword-shield,flavor_text,"A restrained attack that prevents the target from
fainting. The target is left with at least 1 HP.",A TM that teaches the move False Swipe.,"A restrained attack that prevents the target from
fainting. The target is left with at least 1 HP."
tm94/ultra-sun-ultra-moon,flavor_text,"The user attacks everything around it by swamping
its surroundings with a giant wave.",A TM that teaches the move Surf.,"The user attacks everything around it by swamping
its surroundings with a giant wave."
tm94/x-y,flavor_text,"The user attacks with a punch. This may
also lower the target’s Defense stat. This
move can also shatter rocks in the field.",A TM that teaches the move Rock Smash.,"The user attacks with a punch. This may
also lower the target’s Defense stat. This
move can also shatter rocks in the field."
tm95/black-white,flavor_text,"The user yells as if it is ranting about
something, making the target’s Sp. Atk
stat decrease.",A TM that teaches Snarl.,"The user yells as if it is ranting about
something, making the target’s Sp. Atk
stat decrease."
tm95/sun-moon,flavor_text,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of
opposing Pokémon.",A TM that teaches Snarl.,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of
opposing Pokémon."
tm95/sword-shield,flavor_text,"The user attacks with a blade of air that slices even
the sky. This may also make the target flinch.",A TM that teaches Air Slash.,"The user attacks with a blade of air that slices even
the sky. This may also make the target flinch."
tm95/ultra-sun-ultra-moon,flavor_text,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of
opposing Pokémon.",A TM that teaches Snarl.,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of
opposing Pokémon."
tm95/x-y,flavor_text,"The user yells as if it’s ranting about
something, which lowers the Sp. Atk stat
of opposing Pokémon.",A TM that teaches Snarl.,"The user yells as if it’s ranting about
something, which lowers the Sp. Atk stat
of opposing Pokémon."
tm100/sun-moon,flavor_text,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers the
target’s Sp. Atk stat.",A Technical Machine that teaches the move Confide.,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers the
target’s Sp. Atk stat."
tm100/ultra-sun-ultra-moon,flavor_text,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers the
target’s Sp. Atk stat.",A Technical Machine that teaches the move Confide.,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers the
target’s Sp. Atk stat."
tm100/x-y,flavor_text,"The user tells the target a secret, and
the target loses its ability to concentrate.
This lowers the target’s Sp. Atk stat.",A Technical Machine that teaches the move Confide.,"The user tells the target a secret, and
the target loses its ability to concentrate.
This lowers the target’s Sp. Atk stat."
tough-candy/lets-go-pikachu-lets-go-eevee,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Defense stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Defense.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Defense stat."
tough-candy/sword-shield,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Defense stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Defense.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Defense stat."
tough-candy-l/lets-go-pikachu-lets-go-eevee,flavor_text,"A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase
that Pokémon’s Defense stat.","A big candy that is packed with energy. When given to a Pokémon Lv. 30 or higher, it will increase that Pokémon's Defense.","A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase
that Pokémon’s Defense stat."
tough-candy-xl/lets-go-pikachu-lets-go-eevee,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase
that Pokémon’s Defense stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Defense.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase
that Pokémon’s Defense stat."
tough-candy-xl/sword-shield,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase
that Pokémon’s Defense stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Defense.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase
that Pokémon’s Defense stat."
tr01/sword-shield,flavor_text,"The user drops onto the target with its full body
weight. This may also leave the target with paralysis.","It teaches a compatible Pokémon a move, once only.","The user drops onto the target with its full body
weight. This may also leave the target with paralysis."
tr03/sword-shield,flavor_text,"The target is blasted by a huge volume of water
launched under great pressure.",A TR that teaches the move Hydro Pump.,"The target is blasted by a huge volume of water
launched under great pressure."
tr05/sword-shield,flavor_text,"The target is struck with an icy-cold beam of energy.
This may also leave the target frozen.",It teaches a compatible Pokémon the move Ice Beam. It can be used only once.,"The target is struck with an icy-cold beam of energy.
This may also leave the target frozen."
tr06/sword-shield,flavor_text,"A howling blizzard is summoned to strike opposing
Pokémon. This may also leave the opposing
Pokémon frozen.",A Technical Record that teaches the move Blizzard.,"A howling blizzard is summoned to strike opposing
Pokémon. This may also leave the opposing
Pokémon frozen."
tr09/sword-shield,flavor_text,"A wicked thunderbolt is dropped on the target to
inflict damage. This may also leave the target
with paralysis.","It teaches a compatible Pokémon a move, once only.","A wicked thunderbolt is dropped on the target to
inflict damage. This may also leave the target
with paralysis."
tr11/sword-shield,flavor_text,"The target is hit by a strong telekinetic force.
This may also lower the target’s Sp. Def stat.","It teaches a compatible Pokémon a move, once only.","The target is hit by a strong telekinetic force.
This may also lower the target’s Sp. Def stat."
tr12/sword-shield,flavor_text,"The user relaxes and lightens its body to move
faster. This sharply raises the Speed stat.","It teaches a compatible Pokémon a move, once only.","The user relaxes and lightens its body to move
faster. This sharply raises the Speed stat."
tr13/sword-shield,flavor_text,"The user takes a deep breath and focuses so that
critical hits land more easily.","It teaches a compatible Pokémon a move, once only.","The user takes a deep breath and focuses so that
critical hits land more easily."
tr17/sword-shield,flavor_text,"The user temporarily empties its mind to forget its
concerns. This sharply raises the user’s Sp. Def stat.",It teaches a compatible Pokémon the move Amnesia. This is a one-time use Technical Record.,"The user temporarily empties its mind to forget its
concerns. This sharply raises the user’s Sp. Def stat."
tr21/sword-shield,flavor_text,"An all-out attack that becomes more powerful the
less HP the user has.",A Technical Record that teaches the move Reversal.,"An all-out attack that becomes more powerful the
less HP the user has."
tr26/sword-shield,flavor_text,"The user endures any attack with at least 1 HP.
Its chance of failing rises if it is used in succession.","It teaches a compatible Pokémon a move, once only.","The user endures any attack with at least 1 HP.
Its chance of failing rises if it is used in succession."
tr38/sword-shield,flavor_text,"The user catches the target off guard and swaps its
held item with its own.",A Technical Record that teaches the move Trick.,"The user catches the target off guard and swaps its
held item with its own."
tr40/sword-shield,flavor_text,"The user employs its psychic power to exchange
Abilities with the target.","It teaches a compatible Pokémon a move, once only.","The user employs its psychic power to exchange
Abilities with the target."
tr49/sword-shield,flavor_text,"The user quietly focuses its mind and calms its
spirit to raise its Sp. Atk and Sp. Def stats.","It teaches a compatible Pokémon a move, once only.","The user quietly focuses its mind and calms its
spirit to raise its Sp. Atk and Sp. Def stats."
tr50/sword-shield,flavor_text,"The user handles a sharp leaf like a sword and
attacks by cutting its target. Critical hits land
more easily.",It teaches the move Leaf Blade to a compatible Pokémon. It can be used only once.,"The user handles a sharp leaf like a sword and
attacks by cutting its target. Critical hits land
more easily."
tr51/sword-shield,flavor_text,"The user vigorously performs a mystic, powerful
dance that raises its Attack and Speed stats.","It teaches a compatible Pokémon a move, once only.","The user vigorously performs a mystic, powerful
dance that raises its Attack and Speed stats."
tr52/sword-shield,flavor_text,"The user tackles the target with a high-speed spin.
The slower the user compared to the target, the
greater the move’s power.","It teaches a compatible Pokémon a move, once only.","The user tackles the target with a high-speed spin.
The slower the user compared to the target, the
greater the move’s power."
tr57/sword-shield,flavor_text,"The target is stabbed with a tentacle, arm, or the like
steeped in poison. This may also poison the target.",It teaches a compatible Pokémon the move Poison Jab. It can be used only once.,"The target is stabbed with a tentacle, arm, or the like
steeped in poison. This may also poison the target."
tr59/sword-shield,flavor_text,"The user slams a barrage of hard-shelled seeds
down on the target from above.","It teaches a compatible Pokémon a move, once only.","The user slams a barrage of hard-shelled seeds
down on the target from above."
tr72/sword-shield,flavor_text,"The user violently whirls its vines, tentacles, or the
like to harshly lash the target.",A Technical Record that teaches the move Power Whip.,"The user violently whirls its vines, tentacles, or the
like to harshly lash the target."
tr75/sword-shield,flavor_text,"The user stabs the target from below with
sharpened stones. Critical hits land more easily.",Teaches the move Stone Edge.,"The user stabs the target from below with
sharpened stones. Critical hits land more easily."
tr76/sword-shield,flavor_text,"The user lays a trap of levitating stones around the
opposing team. The trap hurts opposing Pokémon
that switch into battle.","It teaches a compatible Pokémon a move, once only.","The user lays a trap of levitating stones around the
opposing team. The trap hurts opposing Pokémon
that switch into battle."
tr81/sword-shield,flavor_text,"The user turns the target’s power against it.
The higher the target’s Attack stat, the greater
the damage it deals.",A TR that teaches the move Foul Play.,"The user turns the target’s power against it.
The higher the target’s Attack stat, the greater
the damage it deals."
tr84/sword-shield,flavor_text,"The user shoots boiling hot water at its target.
This may also leave the target with a burn.",It teaches a compatible Pokémon the move Scald. It can be used only once.,"The user shoots boiling hot water at its target.
This may also leave the target with a burn."
tr87/sword-shield,flavor_text,"The user crashes into its target while rotating its
body like a drill. Critical hits land more easily.",A Technical Record that teaches the move Drill Run to a compatible Pokémon once.,"The user crashes into its target while rotating its
body like a drill. Critical hits land more easily."
tr88/sword-shield,flavor_text,"The user slams its target with its flame-covered
body. The more the user outweighs the target, the
greater the move’s power.",It teaches a compatible Pokémon the move Heat Crash. It can be used only once.,"The user slams its target with its flame-covered
body. The more the user outweighs the target, the
greater the move’s power."
tr99/sword-shield,flavor_text,"The user attacks by slamming its body into the target.
The higher the user’s Defense, the more damage it can
inflict on the target.",A Technical Record that teaches the move Body Press.,"The user attacks by slamming its body into the target.
The higher the user’s Defense, the more damage it can
inflict on the target."
ultranecrozium-z--held/sword-shield,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Necrozma’s Photon Geyser to
a Z-Move.",It's a crystal that turns Necrozma fused with Solgaleo or Lunala into a new form.,"This is a crystallized form of Z-Power.
It upgrades Necrozma’s Photon Geyser to
a Z-Move."
ultranecrozium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Necrozma’s Photon Geyser to
a Z-Move.",It's a crystal that turns Necrozma fused with Solgaleo or Lunala into a new form.,"This is a crystallized form of Z-Power.
It upgrades Necrozma’s Photon Geyser to
a Z-Move."
utility-umbrella/sword-shield,flavor_text,"An item to be held by a Pokémon. This sturdy umbrella
protects the holder from the effects of rain and
harsh sunlight.",An item to be held by a Pokémon. This sturdy umbrella protects the holder from the effects of weather.,"An item to be held by a Pokémon. This sturdy umbrella
protects the holder from the effects of rain and
harsh sunlight."
waterium-z--held/lets-go-pikachu-lets-go-eevee,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Water-type moves to Water-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves."
waterium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Water-type moves to Water-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves."
waterium-z--held/sword-shield,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Water-type moves to Water-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves."
waterium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Water-type moves to Water-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Water-type moves to Z-Moves."
wiki-berry/black-white,flavor_text,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates the taste.","If held by a Pokémon, it restores HP in a pinch, but will cause confusion if it hates the taste.","If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates the taste."
wiki-berry/diamond-pearl,flavor_text,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion.","A Poffin ingredient. If held by a Pokémon, it restores HP in a pinch, but may also cause confusion.","A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
wiki-berry/heartgold-soulsilver,flavor_text,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates dry food.","If held by a Pokémon, it restores HP in a pinch, but will cause confusion if it hates dry food.","If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates dry food."
wiki-berry/platinum,flavor_text,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion.","A Poffin ingredient. If held by a Pokémon, it restores HP in a pinch, but may also cause confusion.","A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
wiki-berry/sword-shield,flavor_text,"If held by a Pokémon, it restores the user’s HP in a
pinch, but it will cause confusion if the user hates
the taste.","If held by a Pokémon, it restores HP in a pinch, but it will cause confusion if the user hates the taste.","If held by a Pokémon, it restores the user’s HP in a
pinch, but it will cause confusion if the user hates
the taste."
lawing-ball/legends-arceus,flavor_text,"Can be thrown further than a Feather Ball.
Is more effective for catching Pokémon that fly high in the air.",An improvement on the original Feather Ball design. A ball that flies fast and true—ideal for catching nimble Pokémon or Pokémon that fly high in the air.,"Can be thrown further than a Feather Ball.
Is more effective for catching Pokémon that fly high in the air."
yellow-flute/sun-moon,flavor_text,"A flute made from yellow glass that snaps Pokémon
out of confusion.",A flute made from yellow glass. It snaps Pokémon out of confusion.,"A flute made from yellow glass that snaps Pokémon
out of confusion."
yellow-flute/ultra-sun-ultra-moon,flavor_text,"A flute made from yellow glass that snaps Pokémon
out of confusion.",A flute made from yellow glass. It snaps Pokémon out of confusion.,"A flute made from yellow glass that snaps Pokémon
out of confusion."
