key,column,pokeapi,pokedb,chosen
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/ko,flavor_text(z-split),"Z파워로 기세 좋게 날아올라
상대를 향해 전력으로 낙하한다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 기세 좋게 날아올라
상대를 향해 전력으로 낙하한다.
원래 기술에 따라 위력이 변한다."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/zh-hant,flavor_text(z-split),"透過Ｚ力量猛烈地飛向天空，
向著對手全力墜下。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量猛烈地飛向天空，
向著對手全力墜下。
威力會隨原本的招式而改變。"
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour s’envoler très haut
dans le ciel avant de plonger sur l’adversaire.
La puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour s’envoler très haut
dans le ciel avant de plonger sur l’adversaire.
La puissance varie selon celle de la capacité originale."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/de,flavor_text(z-split),"Der Anwender schwingt sich durch Z-Kraft in die
Lüfte und stürzt sich dann auf das Ziel hinab. Die
Stärke variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender schwingt sich durch Z-Kraft in die
Lüfte und stürzt sich dann auf das Ziel hinab. Die
Stärke variiert je nach zugrunde liegender Attacke."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/es,flavor_text(z-split),"El usuario emplea el Poder Z para volar muy alto y
abalanzarse en picado sobre el objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para volar muy alto y
abalanzarse en picado sobre el objetivo. Su potencia
depende de la del movimiento original."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/it,flavor_text(z-split),"Chi la usa si serve del Potere Z per alzarsi in volo
e attaccare il bersaglio piombandogli addosso. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Chi la usa si serve del Potere Z per alzarsi in volo
e attaccare il bersaglio piombandogli addosso. La
potenza varia a seconda della mossa su cui si basa."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/en,flavor_text(z-split),"The user soars up with its Z-Power and plummets
toward the target at full speed. The power varies,
depending on the original move.",Dummy Data,"The user soars up with its Z-Power and plummets
toward the target at full speed. The power varies,
depending on the original move."
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/ja,flavor_text(z-split),"Ｚパワーで　勢いよく　飛びあがり
相手に　向かって　全力で　落下。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　勢いよく　飛びあがり
相手に　向かって　全力で　落下。
元になった　技で　威力が　変わる。"
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/zh-hans,flavor_text(z-split),"通过Ｚ力量猛烈地飞向天空，
朝对手全力落下。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量猛烈地飞向天空，
朝对手全力落下。
威力会根据原来的招式而改变。"
supersonic-skystrike/lets-go-pikachu-lets-go-eevee/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para volar muy alto y
abalanzarse en picado sobre el objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para volar muy alto y
abalanzarse en picado sobre el objetivo. Su potencia
depende de la del movimiento original."
acid-downpour/sun-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。"
acid-downpour/sun-moon/ko,flavor_text(z-split),"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다."
acid-downpour/sun-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。"
acid-downpour/sun-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre. La
puissance varie selon celle de la capacité originale."
acid-downpour/sun-moon/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke."
acid-downpour/sun-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original."
acid-downpour/sun-moon/it,flavor_text(z-split),"Chi la usa sfrutta il Potere Z per creare una palude
velenosa che sommerge il bersaglio. La potenza
varia a seconda della mossa su cui si basa.",Dummy Data,"Chi la usa sfrutta il Potere Z per creare una palude
velenosa che sommerge il bersaglio. La potenza
varia a seconda della mossa su cui si basa."
acid-downpour/sun-moon/en,flavor_text(z-split),"The user creates a poisonous swamp using its
Z-Power and sinks the target into it at full force.
The power varies, depending on the original move.",Dummy Data,"The user creates a poisonous swamp using its
Z-Power and sinks the target into it at full force.
The power varies, depending on the original move."
acid-downpour/sun-moon/ja,flavor_text(z-split),"Ｚパワーで　毒の　沼を　湧きあがらせ
全力で　相手を　沈める。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　毒の　沼を　湧きあがらせ
全力で　相手を　沈める。
元になった　技で　威力が　変わる。"
acid-downpour/sun-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量使毒沼涌起，
全力让对手沉下去。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量使毒沼涌起，
全力让对手沉下去。
威力会根据原来的招式而改变。"
acid-downpour/sun-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original."
acid-downpour/ultra-sun-ultra-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。"
acid-downpour/ultra-sun-ultra-moon/ko,flavor_text(z-split),"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다."
acid-downpour/ultra-sun-ultra-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。"
acid-downpour/ultra-sun-ultra-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre. La
puissance varie selon celle de la capacité originale."
acid-downpour/ultra-sun-ultra-moon/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke."
acid-downpour/ultra-sun-ultra-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original."
acid-downpour/ultra-sun-ultra-moon/it,flavor_text(z-split),"Chi la usa sfrutta il Potere Z per creare una palude
velenosa che sommerge il bersaglio. La potenza
varia a seconda della mossa su cui si basa.",Dummy Data,"Chi la usa sfrutta il Potere Z per creare una palude
velenosa che sommerge il bersaglio. La potenza
varia a seconda della mossa su cui si basa."
acid-downpour/ultra-sun-ultra-moon/en,flavor_text(z-split),"The user creates a poisonous swamp using its
Z-Power and sinks the target into it at full force.
The power varies, depending on the original move.",Dummy Data,"The user creates a poisonous swamp using its
Z-Power and sinks the target into it at full force.
The power varies, depending on the original move."
acid-downpour/ultra-sun-ultra-moon/ja,flavor_text(z-split),"Ｚパワーで　毒の　沼を　湧きあがらせ
全力で　相手を　沈める。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　毒の　沼を　湧きあがらせ
全力で　相手を　沈める。
元になった　技で　威力が　変わる。"
acid-downpour/ultra-sun-ultra-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量使毒沼涌起，
全力让对手沉下去。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量使毒沼涌起，
全力让对手沉下去。
威力会根据原来的招式而改变。"
acid-downpour/ultra-sun-ultra-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original."
acid-downpour/lets-go-pikachu-lets-go-eevee/ja-hrkt,flavor_text(z-split),"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　どくの　ぬまを　わきあがらせ
ぜんりょくで　あいてを　しずめる。
もとになった　わざで　いりょくが　かわる。"
acid-downpour/lets-go-pikachu-lets-go-eevee/ko,flavor_text(z-split),"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 독의 늪을 만들어
전력으로 상대를 가라앉힌다.
원래 기술에 따라 위력이 변한다."
acid-downpour/lets-go-pikachu-lets-go-eevee/zh-hant,flavor_text(z-split),"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量湧起毒沼，
全力使對手下沉。
威力會隨原本的招式而改變。"
acid-downpour/lets-go-pikachu-lets-go-eevee/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre.
La puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour répandre
un marécage empoisonné où l’adversaire sombre.
La puissance varie selon celle de la capacité originale."
acid-downpour/lets-go-pikachu-lets-go-eevee/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,
in dem das Ziel versinkt. Die Stärke variiert je nach
zugrunde liegender Attacke."
acid-downpour/lets-go-pikachu-lets-go-eevee/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una ciénaga
venenosa en la que sumerge al objetivo. Su potencia
depende de la del movimiento original."
